source,target
2898962507,2742330194
2898962507,2159981908
2898962507,2577888896
2898962507,1638051351
2898962507,2963416784
2898962507,2032897813
2898962507,2610676001
2898962507,2783564496
2898962507,2769470793
2898962507,2742144412
2898962507,2251214593
2898962507,1634075355
2898962507,2770039499
2898962507,2981016926
2898962507,2542806636
919984290,1998097497
919984290,1877266297
919984290,2098378173
919984290,2025861053
919984290,2051613259
919984290,2335119062
919984290,2093588962
919984290,2296683404
2584242035,2074414186
2584242035,2168731111
2584242035,2087485028
2584242035,2149361828
2584242035,2121996605
2584242035,2013700665
2584242035,2152988344
2584242035,1990323476
2584242035,2063594562
2584242035,1920465557
2584242035,1579356432
2584242035,2137128039
2584242035,2168256302
2584242035,1964970063
2584242035,1687321084
2584242035,1966892745
2584242035,2080558948
2584242035,2074181222
2584242035,2076030573
2584242035,1501601223
2584242035,2025101597
2584242035,2143602993
2584242035,2147746483
2584242035,618438411
2584242035,2041648952
2584242035,2127804263
2584242035,162463263
2584242035,1999219486
2584242035,2141593256
2584242035,2019944154
2584242035,2069447987
2584242035,1982913992
2584242035,2049827315
2584242035,2110837208
2584242035,2132649103
2584242035,2045848665
2584242035,2164604425
2584242035,2163983230
2584242035,2011207138
2584242035,1967216437
2584242035,2169398680
2584242035,2088287044
2584242035,2130867528
2584242035,2051690269
2584242035,2050646974
2584242035,2153112743
2584242035,1994403146
2584242035,2085430254
2584242035,2149350562
2584242035,1516745872
2584242035,2148752067
2584242035,2802486682
2584242035,2103096388
2584242035,2496370215
2584242035,2913161963
2584242035,2091207558
2584242035,160810466
2584242035,2068694379
2584242035,1503650559
2584242035,2478238051
2584242035,2027821726
2915338373,2166996117
2915338373,2292994152
2915338373,2794536394
2915338373,2169017746
2915338373,2058600246
2915338373,2018444966
2915338373,2508096334
2915338373,2266011355
2915338373,1996126437
2915338373,1521326058
2915338373,1496739955
2915338373,2184413794
2980365090,2949650786
2980365090,2790166049
2980365090,2141631351
2980365090,2119432837
2980365090,2791544114
2980365090,2111975591
2980365090,2915177913
2980365090,1638051351
2980365090,2410465342
2980365090,2763572884
2980365090,2759820691
2980365090,2964184826
2980365090,2604264634
2980365090,2891453035
2980365090,2950459456
2980365090,2593408211
2980365090,1998692453
2980365090,2778250944
2980365090,1507075132
2980365090,2898364746
2980365090,2963567867
2980365090,2792099767
2980365090,2890930935
2980365090,1054048471
2981455760,2582561810
2981455760,2790166049
2981455760,2159301256
2981455760,2078314607
2981455760,2791544114
2981455760,2924370385
2981455760,1977878271
2981455760,2008040264
2981455760,2130355776
2981455760,2058049360
2981455760,2035692177
2981455760,2108091090
2981455760,2199592881
2981455760,2004882990
2981455760,2110204999
2981455760,2013574284
2981455760,2765304837
2981455760,2168679211
2981455760,1988732811
2981455760,2292274172
2981455760,2072363525
2981455760,2081434432
2981455760,2155486930
2981455760,2340236801
2981455760,2738441747
2981455760,1996981702
2981455760,2534785069
2981455760,2751317214
2981455760,2094430390
2981455760,1976782166
2981455760,2026544868
2981455760,2129401504
2981455760,1995553905
2981455760,2311140859
2981455760,2777446322
2981455760,2082173647
2981455760,2891488137
2981455760,2091096144
2981455760,2467762745
2981455760,2774443469
2981455760,168049439
2981455760,1987607941
2981455760,2612200033
2981455760,2124555256
2981455760,2789392419
2981455760,2132800948
2981455760,2068600781
2981455760,84791592
2981455760,640527754
2981455760,2081591647
2981455760,2791315712
2981455760,2013344704
2981455760,2506180976
2592551377,2163569782
2592551377,2073166664
2592551377,2147276820
2592551377,2006460318
2592551377,2108397255
2592551377,2102910920
2592551377,2107611319
2592551377,2052588581
2592551377,2001012673
2592551377,2156872467
2592551377,2132188733
2592551377,2003094310
2592551377,2103430676
2592551377,2145746845
2592551377,2121417887
2592551377,1994228525
2592551377,2112412739
2592551377,2141606903
2592551377,2030756552
2592551377,1959427989
2592551377,1990801506
2592551377,2000297003
2592551377,2115300235
2592551377,2136045970
2592551377,2126092062
2592551377,2021776835
2592551377,2154268697
2592551377,1825246784
2592551377,2123078680
2592551377,2287333626
2592551377,2007921124
2592551377,2590715206
2592551377,1987003629
2592551377,1983647344
2592551377,2040463740
2592551377,1988607751
2592551377,2102916364
2592551377,2043599506
2592551377,2120650628
2592551377,1510033531
2592551377,2027121124
2592551377,1932324151
2592551377,2057007388
2592551377,2060472255
2592551377,2135062754
2592551377,2086407354
2592551377,2020773988
2592551377,1982222192
2592551377,2068688923
2592551377,1530324228
2592551377,2046610539
2592551377,1991077762
2592551377,2045294763
2592551377,2321458076
2592551377,2293818864
2592551377,2045760605
2592551377,1687109138
2592551377,1965610314
2897460657,2496910983
2897460657,1744497220
2897460657,2409653785
2897460657,3006401612
2897460657,2316095500
2897460657,2505124699
2897460657,1592075863
2909386547,2161586993
2909386547,1519374198
2909386547,2100262913
2909386547,2108503270
2909386547,2167846153
2909386547,2072761879
2909386547,635152870
2909386547,1992578569
2909386547,2337080781
2909386547,1028583946
2909386547,578388631
2909386547,188736101
2909386547,2596303270
2909386547,2059326405
2945588609,2742330194
2945588609,2100994793
2945588609,1532503642
2945588609,2161151370
2945588609,1967536892
2945588609,1883425343
2945588609,2810026022
2945588609,2340645138
2945588609,2132014457
2945588609,2145297213
2945588609,2908675244
2945588609,2952045330
2945588609,1568759119
2998183799,2582561810
2998183799,2791544114
2998183799,2742330194
2998183799,2111112238
2998183799,2167117133
2998183799,2165282906
2998183799,2000453371
2998183799,2061390826
2998183799,2016799133
2998183799,2163076917
2998183799,2032983906
2998183799,2011519734
2998183799,2098202740
2998183799,2167462959
2998183799,1988669746
2998183799,2793246835
2998183799,2606569817
2998183799,2123230401
2998183799,1970069100
2998183799,180664857
2998183799,2113053158
2998183799,2003140275
2998183799,1999334256
2998183799,1973705057
2998183799,2013939858
2998183799,93586522
2998183799,2790861095
2998183799,2121160948
2998183799,2186309081
2462704122,1877586684
2462704122,2087261951
2462704122,1988310388
2462704122,2132850081
2462704122,2129588398
2462704122,1994507252
2462704122,2023841922
2462704122,2060312376
2462704122,1994595001
2462704122,2019468307
2462704122,2094427079
2462704122,2044069022
2462704122,1989765438
2462704122,2129077109
2462704122,2156866694
2462704122,2034178605
2462704122,2122703156
2462704122,2037043373
2462704122,2024731694
2462704122,2067641084
2462704122,2115721397
2462704122,2105798972
2462704122,55275110
2462704122,2007927467
2462704122,2076275286
2462704122,2097307527
2462704122,2061138237
2462704122,1559302404
2462704122,2105556222
2462704122,2046295890
2462704122,125393204
2462704122,2106589007
2462704122,2007491745
2462704122,2021038695
2462704122,1993539934
2462704122,2032282651
2462704122,2012651624
2462704122,2077547149
2462704122,2337541022
2462704122,1992768537
2462704122,1496600310
2462704122,776726140
2462704122,1503448132
2519583169,2147264455
2519583169,2157979842
2519583169,2030398623
2519583169,2149893809
2519583169,2005852998
2519583169,2151544484
2519583169,1986713131
2519583169,1982640169
2519583169,2059261348
2519583169,2322188288
2519583169,2134599899
2519583169,2068593157
2519583169,1967975162
2519583169,2107611319
2519583169,2068994370
2519583169,2029273250
2519583169,1775741007
2519583169,1967816311
2519583169,2038294690
2519583169,2021405391
2519583169,2332251037
2519583169,2608560640
2519583169,2029633391
2519583169,2083147224
2519583169,2150990314
2470782869,1555563750
2470782869,1993977866
2470782869,2133109597
2470782869,1972644898
2470782869,2016753842
2470782869,1808818536
2470782869,202178741
2470782869,2119465010
2470782869,1532503642
2470782869,1971494700
2470782869,2125017820
2470782869,1725819718
2470782869,2168209108
2470782869,2055317074
2397062167,1550621568
2397062167,2132490153
2397062167,2149893809
2397062167,2081852155
2397062167,2154734566
2397062167,2127162607
2397062167,2133725266
2397062167,1976689815
2397062167,2147993947
2397062167,2121000950
2397062167,2158032059
2397062167,2339013680
2397062167,2160587920
2397062167,2083691097
2397062167,2043487626
2397062167,2023294052
2397062167,2056793824
2397062167,2047939740
2397062167,2107649386
2397062167,2147054105
2397062167,1984161800
2397062167,2028896823
2397062167,1983681271
2397062167,2029399520
2397062167,1983811845
2397062167,2119738178
2397062167,2162588347
2397062167,2015238763
2397062167,2039865529
2397062167,603207538
3035268925,3006645647
3035268925,3007198457
2901054497,2790166049
2901054497,2153971674
2901054497,2149893809
2901054497,175458479
2901054497,2610353045
2901054497,2098743176
2901054497,1947766398
2901054497,2061748234
2997613188,2950577311
2997613188,2187089797
2997613188,2127048411
2997613188,2962756421
2997613188,2154851992
2997613188,2582561810
2997613188,2156718197
2997613188,1888005072
2997613188,2038195874
2997613188,2393319904
2997613188,2768348081
2997613188,2742330194
2997613188,2612872092
2997613188,2387462954
2997613188,2963224980
2997613188,1796766288
2997613188,2142535891
2997613188,2168627253
2997613188,2913649461
2997613188,2152202842
2997613188,2147096324
2997613188,2250844151
2997613188,2158908968
2997613188,2330219538
2997613188,2758859316
2997613188,2084531279
2997613188,2548105042
2997613188,2060616833
2997613188,2111641487
2997613188,2739215991
2997613188,3023194939
2997613188,621249151
2997613188,2798611956
2997613188,2890855364
2997613188,2529101939
2997613188,2799567904
2997613188,2954820957
2997613188,2903782735
2997613188,1530018196
2997613188,2911704589
2997613188,2610427031
2997613188,2294798173
3037960575,2117239687
3037960575,2022783018
3037960575,2061474427
3037960575,1596222673
3037960575,1984926150
3037960575,1976982606
3037960575,2080271974
3037960575,1967390644
3037960575,1966809963
3037960575,2044313642
3037960575,1551315217
3037960575,1979315969
3037960575,3036730291
3037960575,2991527047
3037960575,3019137756
2096092723,2277357918
2096092723,2087757899
2329710588,2113761180
2329710588,1971909557
2329710588,2017827716
2329710588,2051416368
2329710588,2126130973
2329710588,2040604258
2329710588,2061431177
2329710588,35465812
2913891525,1849190772
2913891525,1978630615
2913891525,585313040
2913891525,2120618638
2913891525,2170739705
2913891525,2089315399
2913891525,1972508692
2913891525,2085977734
2913891525,2140734713
2913891525,2103430676
2913891525,2121417887
2913891525,2111280111
2913891525,2120716350
2913891525,2008936587
2913891525,2135614762
2913891525,2010351872
2913891525,2085193729
2913891525,1990733673
2913891525,2107190688
2913891525,2084141663
2913891525,2091398642
2913891525,2124383359
2913891525,2590715206
2913891525,2149450660
2913891525,2092439152
2913891525,2122393266
2913891525,2902989983
2913891525,35347697
2913891525,2169065649
2913891525,2090918583
2913891525,2549188803
2913891525,2035183219
2913891525,2109736245
2913891525,2028618784
2913891525,2037672898
2913891525,2164321321
2913891525,1992243413
2913891525,1759535741
2913891525,2003072958
2913891525,1819381604
2913891525,2763316175
2913891525,2911443697
2913891525,2014729880
2913891525,2079994075
2913891525,2053300160
2913891525,2902925127
2913891525,2015084039
2903524645,1573234480
2903524645,2104640717
2903524645,2121044470
2903524645,2107031757
2903524645,2319794630
2903524645,2116926372
2903524645,2097868335
2903524645,2160623437
2903524645,2166620359
2903524645,2764311721
2903524645,2073166664
2903524645,1621211351
2903524645,2114512489
2903524645,2117912679
2903524645,2104084758
2903524645,2090191035
2903524645,2011120393
2903524645,2118513634
2903524645,2122572782
2903524645,2036208816
2903524645,2069968062
2903524645,2058107164
2903524645,1903991417
2903524645,2103430676
2903524645,2062973541
2903524645,2019591741
2903524645,2078472886
2903524645,1537324518
2903524645,2164025951
2903524645,1987286692
2903524645,2046106425
2903524645,2075532794
2903524645,2008060633
2903524645,2164393963
2903524645,2165987124
2903524645,2079977299
2903524645,2024938223
2903524645,2094390044
2903524645,2069657587
2903524645,2106006325
2903524645,2100773809
2903524645,2132879225
2903524645,2006412719
2903524645,2028377427
2903524645,2123322814
2903524645,161649147
2903524645,1985903599
2903524645,2065927238
2903524645,1965649277
2903524645,2095619178
2903524645,2079571394
2903524645,1568823186
2903524645,2761889019
2903524645,2146948577
2903524645,1981541412
2903524645,2089953981
2903524645,1971029633
2903524645,1964487270
2903524645,2152285991
2903524645,2070318079
2903524645,2102858622
2903524645,2040273909
2903524645,2774409706
2903524645,2604486725
2903524645,2606386833
2903524645,2047023330
2903524645,1981072505
2273021061,1967829443
2273021061,2063792498
2273021061,2163775186
2273021061,190933386
2273021061,1976723484
2273021061,2033037239
2901918799,2141708418
2901918799,2116926372
2901918799,2073166664
2901918799,2160871514
2901918799,2596838841
2901918799,2616445838
2901918799,2128155832
2901918799,2034437096
2901918799,1983437056
2901918799,2103430676
2901918799,2092021748
2901918799,2067786565
2901918799,2008936587
2901918799,1990801506
2901918799,2012975501
2901918799,2045300390
2901918799,2132845812
2901918799,3023970386
2901918799,2084732757
2901918799,2095992178
2901918799,2158583555
2901918799,2154944931
2901918799,2043599506
2901918799,1955589627
2901918799,2119126732
2901918799,2027121124
2901918799,2030876434
2901918799,101966110
2901918799,2223604564
2901918799,1991077762
2901918799,2045294763
2901918799,2629948067
2901918799,2151119072
2901918799,2229830397
2901918799,2598410487
2901918799,1972967142
2900786160,2911964244
2900786160,1951724000
2900786160,2087484885
2900786160,2125001590
2900786160,2123998733
2900786160,2121044470
2900786160,2152849583
2900786160,1641003075
2900786160,1831050183
2900786160,2143481518
2900786160,2070230130
2900786160,1966732563
2900786160,2111621157
2900786160,2097868335
2900786160,2073166664
2900786160,2296724634
2900786160,2168729844
2900786160,1981455444
2900786160,1766884834
2900786160,1999082074
2900786160,2074614655
2900786160,1977106115
2900786160,2010442898
2900786160,1547401351
2900786160,2143131512
2900786160,2133544753
2900786160,2143392084
2900786160,1999454160
2900786160,2060188288
2900786160,2766147416
2900786160,2120153268
2900786160,2162390035
2900786160,2557884953
2900786160,2171979832
2900786160,1966135023
2900786160,2171179208
2900786160,1986930945
2900786160,1968077601
2900786160,2321368448
2900786160,2006547781
2900786160,2103430676
2900786160,2121417887
2900786160,2094317894
2900786160,1963928329
2900786160,2170062323
2900786160,2739892375
2900786160,1964786562
2900786160,2010351872
2900786160,2062544029
2900786160,1977478007
2900786160,2123391753
2900786160,156766458
2900786160,2085569581
2900786160,2076254785
2900786160,2081043249
2900786160,1607754816
2900786160,2031535018
2900786160,2125637242
2900786160,2965486564
2900786160,1973684504
2900786160,2622639180
2900786160,2034116231
2900786160,34552573
2900786160,2108232131
2900786160,2082516611
2900786160,2799931231
2900786160,2077870799
2900786160,2071695958
2900786160,2083365736
2900786160,2518421134
2900786160,1969459965
2900786160,2016201935
2900786160,2963234910
2900786160,1426256918
2900786160,2021090265
2900786160,2750225105
2900786160,2965252843
2900786160,334238169
2900786160,2030484397
2900786160,2902925127
2900786160,2979930989
2900786160,1410240486
3013475939,1686065478
3013475939,2232384272
3013475939,91442942
3013475939,2128082596
3013475939,2132553681
3013475939,2113096089
3013475939,2075585362
3013475939,2086645750
3013475939,2303924600
3013475939,2149893809
3013475939,2046058958
3013475939,2120015072
3013475939,2109882182
3013475939,2137488413
3013475939,2081632029
3013475939,2159918425
3013475939,2150312434
3013475939,2122065798
3013475939,1971966319
3013475939,2805301067
3013475939,2594227947
3013475939,2756230309
3013475939,1964839757
3013475939,2127228400
3013475939,2226773660
3013475939,2915637415
3013475939,2148685192
3013475939,2159322587
3013475939,2025951011
3013475939,2962854160
3013475939,2097781223
3013475939,1965044289
3013475939,2962740444
3013475939,2164622009
3013475939,2167366384
3013475939,1998692453
3013475939,2472695113
3013475939,2141627821
3013475939,2089913923
3013475939,2072612665
3004582376,2005501262
3004582376,2792307011
3004582376,2783564496
3004582376,2788235048
3004582376,2799165947
3004582376,2810806782
3004582376,2770039499
3004582376,2898471113
3004582376,2935206105
3004582376,2955502916
3004582376,2757311548
3004582376,2775585948
3004582376,2901340969
3004582376,2915332473
3004582376,2916944933
3004582376,2789211728
3004582376,2921174724
3004582376,2899673252
2983867426,2022166150
2983867426,2094728533
2983867426,1837843568
2983867426,2080133951
2983867426,2016753842
2983867426,2054539343
2983867426,2151502664
2983867426,1532503642
2983867426,1973041621
2983867426,2593649365
2983867426,175897666
2983867426,2091019377
2983867426,2049770245
2983867426,2743800013
2983867426,2250601658
2983867426,2339329611
2983867426,2906839304
2983867426,2808778018
2983867426,2962691046
2983867426,2785119431
2983867426,2604399099
2983867426,2979736248
2983867426,2799022545
2983867426,2946624394
1987551809,2093942651
1987551809,1837900954
1987551809,2162418791
1987551809,2059286462
1987551809,2072891278
1987551809,2082458742
1987551809,2022728454
1987551809,46942351
1987551809,2070229435
1987551809,2080611074
1987551809,2158651058
1987551809,2413512598
1987551809,2013642940
1987551809,2023353393
2767293049,2087484885
2767293049,2163569782
2767293049,2133705455
2767293049,2161621074
2767293049,2111804672
2767293049,2085115106
2767293049,2090089663
2767293049,2148354545
2767293049,2118576003
2767293049,2070812811
2767293049,2143392084
2767293049,1974339531
2767293049,2048968153
2767293049,2107762314
2767293049,2146324079
2767293049,2145746845
2767293049,2006856585
2767293049,1564455472
2767293049,2022633575
2767293049,2019332122
2767293049,2574484560
2767293049,2115300235
2767293049,2133489803
2767293049,2014329502
2767293049,2048007018
2767293049,2108922120
2767293049,2007921124
2767293049,2319955840
2767293049,2072378177
2767293049,2164170153
2767293049,2021380969
2767293049,269417480
2767293049,2610566542
2767293049,2010744398
2767293049,1964937490
2767293049,989670612
2767293049,2073695259
2769167542,2116926372
2769167542,2095867983
2769167542,2123858405
2769167542,2211668096
2769167542,1981271921
2769167542,2390338695
2769167542,2081526404
2769167542,2091831440
2769167542,1524485130
2769167542,2054000823
2769167542,2221597188
2769167542,2156664393
2769167542,10171282
2945755626,2012378416
2945755626,2797953850
2945755626,2792690953
2945755626,2902792988
3003836855,1880262756
3003836855,1924770834
3003836855,2790166049
3003836855,2949541494
3003836855,2099813784
3003836855,2742330194
3003836855,2263846226
3003836855,2577888896
3003836855,2963416784
3003836855,2949957935
3003836855,2167024389
3003836855,2763572884
3003836855,2116261113
3003836855,2340254858
3003836855,2891453035
3003836855,2398287226
3003836855,2766462585
3003836855,2906971970
3003836855,621249151
3003836855,1883425343
3003836855,2607906563
3003836855,2897039802
3003836855,2902998547
3003836855,2597303542
3003836855,2955567097
3003836855,2612367592
3003836855,2972749265
3003836855,2927732725
3003836855,2901048557
2603525124,1562208008
2603525124,1847168837
2603525124,1968577530
2603525124,1999316859
2603525124,2103430676
2603525124,2111280111
2603525124,1991602285
2603525124,2041754122
2603525124,2008936587
2603525124,2000759154
2603525124,2036053872
2603525124,1967987387
2603525124,2148889602
2603525124,2164297791
2603525124,2087663332
2603525124,2906055462
2603525124,2018286561
2603525124,1980047644
2603525124,2053981788
2603525124,2170259742
2603525124,2075101007
2603525124,2087029522
2603525124,2029386590
2603525124,2021256814
2603525124,2077799104
2603525124,1995312513
2603525124,2142295278
2603525124,2001267209
2603525124,1993725224
2603525124,2017402802
2603525124,2481361761
2603525124,2142564177
2603525124,2401824862
2603525124,2156922968
2603525124,2440934702
2603525124,2038615505
2603525124,2169548668
2603525124,2064183470
2603525124,2057482706
2603525124,2796532218
2603525124,1966965590
2603525124,1976155231
2603525124,1994026012
3003362459,2164510796
3003362459,2043128333
3003362459,2157909220
3003362459,1973507463
3003362459,1967833059
3003362459,2569357373
3003362459,2569484278
3003362459,2745323455
3003362459,2750707006
3003362459,341331055
3003362459,1997823943
3003362459,2808408372
3003362459,2799617911
3003362459,2956172513
2891690971,2132553681
2891690971,2410465342
2891690971,2252350410
2891690971,2041614930
2891690971,2564112458
2891690971,2182265315
2891690971,2159843180
2891690971,2152976353
2891690971,2013178869
2891690971,2594673895
2891690971,38704533
2891690971,351860862
2891690971,1769240493
2891690971,2402836519
2896665907,2123442489
2896665907,2963416784
2896665907,2337875011
2896665907,2250293237
2896665907,1994176837
2896665907,2963857245
2896665907,2788283367
2896665907,2962733633
2896665907,2528017411
1676052391,2906253013
1676052391,2163569782
1676052391,2080287250
1676052391,2161548790
1676052391,2076029586
1676052391,2092630887
1676052391,2144969491
1676052391,2046947214
1676052391,2171804213
1676052391,30463132
1676052391,2105011854
1676052391,2033376922
1676052391,1620383244
1676052391,2046256709
1676052391,2117877292
1676052391,1975925042
1676052391,1973107123
1676052391,1485083263
1676052391,2044627920
1676052391,2061985581
1676052391,2424461590
1676052391,1890393586
1676052391,1967992372
1676052391,2066766943
1676052391,2078241739
1676052391,2024497379
1676052391,2116527286
1676052391,2101741080
1676052391,2112477121
1676052391,2116637845
1676052391,2114792912
1676052391,2144089288
1676052391,2166150466
1676052391,2279934692
1676052391,1975501552
1676052391,1865977975
1676052391,2140491440
1676052391,563967675
1676052391,2089812870
1676052391,2111670592
1676052391,2092938494
1676052391,2034287721
1676052391,1494594912
1676052391,1977525837
1676052391,1525159898
1676052391,1919094186
1676052391,1981340449
1676052391,2142425182
1676052391,2159359883
1676052391,2060741959
1676052391,2165405537
1676052391,2069991440
1676052391,2116925964
1676052391,2024852758
1676052391,1998720826
1676052391,1970102972
1676052391,1989580321
1676052391,2058404865
1676052391,2074292098
1676052391,2298535008
1676052391,2027231328
1676052391,2103094597
1676052391,2127592402
1676052391,1990260201
1676052391,1971444743
1676052391,2311194802
1676052391,2419407781
1676052391,2160728349
1676052391,2381369272
1676052391,2317884307
1676052391,1973747813
1676052391,1742265921
1676052391,2117170719
1676052391,2014822494
1676052391,2139800165
1676052391,1543796114
1676052391,656090995
1676052391,2464668675
1676052391,2016539254
1676052391,2476419501
1676052391,171326592
2980145593,2582561810
2980145593,1572092804
2980145593,2791544114
2980145593,1532768736
2980145593,1499637353
2980145593,2113785254
2980145593,1598615889
2980145593,646950657
2980145593,1555676902
2980145593,2600736460
2980145593,2609215400
2980145593,1744497220
2980145593,2747139821
2980145593,2035679998
2912304565,2790166049
2912304565,2889342231
1707588344,2055097229
1707588344,2576297379
1707588344,2055461003
1707588344,2163479747
1707588344,2171975196
1707588344,2118242114
1707588344,2020390295
1707588344,2109534191
1707588344,2047417048
1707588344,2112311786
1707588344,2129404974
1707588344,2092083003
1707588344,2145046219
1707588344,2055746913
1707588344,2005078721
1707588344,2021671053
1707588344,2129528797
1707588344,2088970217
1707588344,2135810139
1707588344,2035406949
1707588344,1986873015
1707588344,1973637000
1707588344,1990529840
1707588344,2110673754
1707588344,2138343269
1707588344,1975203263
1707588344,1982782084
1707588344,2021942454
1707588344,2013003852
1707588344,2126890981
1707588344,1553324473
1707588344,2083758386
1707588344,1892934191
1707588344,2038716969
1707588344,2128301190
1707588344,2187320760
1707588344,2162501619
1707588344,1998267719
1707588344,2078120175
1707588344,2061576873
2939203608,2151780178
2939203608,2097432728
2939203608,2167872858
2939203608,1981642162
2939203608,2050396090
2939203608,2014995054
2939203608,2120497903
2939203608,2055195255
2939203608,2032403750
2939203608,2047569248
2939203608,2004141514
2939203608,2056679783
2939203608,1174659132
2939203608,1975210784
2939203608,2082687510
2939203608,1995186214
2939203608,2032424006
2939203608,2216297117
2939203608,2166377305
2939203608,2789934062
2939203608,2068686488
2939203608,2090961229
2939203608,2048617735
2939203608,2159426021
2939203608,2406825441
2939203608,2570812175
2939203608,2884323950
2939203608,2533637516
2939203608,1988045332
2939203608,182410241
2939203608,2079024928
2939203608,2797218661
2939203608,2020920020
2939203608,2599833582
2939203608,2034496940
2939203608,2343651452
2939203608,2799194589
2939203608,2781915366
2939203608,2123924441
2939203608,2061045061
2939203608,1989535479
2939203608,1997223446
2939203608,2163228611
2939203608,2153349787
2939203608,2588808121
2939203608,2811203516
2939203608,2512853275
2939203608,2626317721
2939203608,2338000423
2939203608,2075892216
2939203608,2783062589
2939203608,2340599070
2939203608,2109594820
2939203608,2560638893
2611706298,2145023731
2611706298,2123561513
2611706298,631140850
2611706298,2052581258
2611706298,1839609872
2611706298,2035494988
2611706298,2131298592
2611706298,2136454497
2611706298,2255576635
2611706298,2009810092
2999608677,2116926372
2999608677,2026805706
2999608677,2626653630
2999608677,2172490060
2999608677,2592103299
2999608677,2474563132
2999608677,2332080898
2999608677,2883384762
2999608677,2330158936
2999608677,2137041425
2999608677,2087761187
2999608677,2753276831
2999608677,1822922689
2999608677,1847919978
2999608677,2894991703
2999608677,2753117207
2999608677,2884407187
2999608677,2024286457
2999608677,2905517618
2999608677,2325627778
2999608677,2155054127
2999608677,2494254723
2901426845,2166155258
2901426845,2069041813
2901426845,2224468994
2901426845,2592103299
2901426845,2098743176
2901426845,2474563132
2901426845,2332080898
2901426845,2056759112
2901426845,2330158936
2901426845,2753276831
2901426845,2483224294
2901426845,1847919978
2901426845,2523700456
2901426845,2136873885
2901426845,2570952948
2901426845,2151527729
2993323207,2125001590
2993323207,2013112874
2993323207,2132490153
2993323207,2153910101
2993323207,1531042714
2993323207,2007486119
2993323207,1482406218
2993323207,1984235607
2993323207,2617647752
2993323207,2134599899
2993323207,2156809574
2993323207,1998634495
2993323207,1886819192
2993323207,2123621480
2993323207,2081394524
2993323207,1837189719
2993323207,2342684657
2993323207,2130474499
2993323207,2002091906
2993323207,1898398163
2993323207,1973494814
2993323207,2511808850
2993323207,1674263712
2993323207,2132219146
2993323207,2799996710
2993323207,2158686665
2993323207,2002181714
2993323207,2735815152
2993323207,2487465918
2993323207,2019758717
2993323207,2088798400
2993323207,2049908485
2993323207,2080788836
2993323207,2011325020
2993323207,2047996031
2993323207,1971753731
2993323207,2147172038
2993323207,2015466640
2993323207,2918175664
2993323207,2908957679
2993323207,2589850821
2993323207,2133731895
2993323207,2895665548
2993323207,2131821017
2993323207,2803526260
2993323207,2406255930
2993323207,2038370634
2993323207,2031663812
2993323207,2617744060
2993323207,3013812358
2993323207,2002692177
2993323207,1989483099
2993323207,2074151634
2993323207,1966717652
2993323207,2512104170
2993323207,642477324
2993323207,2902925127
2993323207,2066424048
2993323207,2750191050
2903585380,2149684865
2903585380,1837843568
2903585380,2791544114
2903585380,2116926372
2903585380,2075585362
2903585380,2751589903
2903585380,2140454616
2903585380,2577716227
2903585380,2119804197
2903585380,2611754269
2903585380,2065546348
2903585380,2521683635
2903585380,2765701023
2726428222,1550258693
2726428222,2402700
2726428222,2263846226
2726428222,2165983830
2726428222,2017687165
2726428222,2405042511
2726428222,2396779641
2726428222,1988257055
2726428222,2547490807
2726428222,2953303434
2726428222,2043222000
2726428222,2596823239
2726428222,2009754219
2726428222,2005700457
2972747223,2763572884
2972747223,2891453035
2972747223,2944575651
2972747223,2897039802
2972747223,2911710347
2972747223,2891047096
2972747223,2925522637
2972747223,2736800466
2933863519,2159981908
2933863519,2951714314
2933863519,2610676001
2933863519,2963961878
2933863519,2070620842
2933863519,2751368487
2933863519,1771934333
2933863519,2808778018
2933863519,2621778545
2933863519,2964060837
2933863519,2963364528
2955826451,2742330194
2955826451,2026843999
2955826451,202799293
2955826451,2099889974
2955826451,2160719354
2955826451,2951501516
2955826451,2189632871
2955826451,2410465342
2955826451,2763572884
2955826451,2147131251
2955826451,1648303880
2955826451,2759820691
2955826451,2073166664
2955826451,2580779885
2955826451,2611363225
2955826451,2809671175
2955826451,2809476703
2955826451,2910027323
2955826451,1784695092
2955826451,15657327
2955826451,2766462585
2955826451,1995554356
2955826451,2139179587
2955826451,2913284693
2955826451,2810026022
2955826451,2607906563
2955826451,2810806782
2955826451,2139072733
2955826451,2510870740
2955826451,1983173755
2955826451,2798640866
2955826451,2022812372
2955826451,2134852142
2955826451,2904742004
2955826451,2568593117
2955826451,2898701693
2982824484,1791587663
2982824484,2582561810
2982824484,2140918013
2982824484,2123835189
2982824484,2143430537
2982824484,2146307317
2982824484,2751589903
2982824484,1991623719
2982824484,1505596080
2982824484,2068950776
2982824484,2131821896
2982824484,2737827343
2982824484,1990291963
2982824484,2094976461
2982824484,1988065538
2982824484,2113785254
2982824484,2109736472
2982824484,2338397756
2982824484,2125086802
2982824484,1973681767
2982824484,610928596
2982824484,2171194074
2982824484,1995928317
2982824484,2045137613
2982824484,2000634713
2982824484,2132561625
2982824484,2339745700
2982824484,1966608399
2982824484,2052152090
2982824484,2013959181
2982824484,1826319128
2982824484,2485327418
2982824484,2617078438
2982824484,2143170982
2982824484,2914593665
2982824484,2541968461
2982824484,760090013
2982824484,2610416900
2982824484,1603881366
2982824484,2261395969
2982824484,2273429829
2982824484,40075978
2982824484,2756681438
2135864872,2161654841
2135864872,2066624096
